recording_id,time_seconds,EEG Fpz-Cz,EEG Pz-Oz
SC4011E0,5.36,-1.7386080586080573e-05,5.466422466422463e-06
SC4011E0,5.37,-3.013919413919413e-05,1.1881562881562878e-05
SC4011E0,5.38,-4.5980952380952364e-05,-3.5689865689865728e-06
SC4011E0,5.39,-5.2457142857142846e-05,-4.743589743589747e-06
SC4011E0,5.4,-4.608058608058607e-05,-7.680097680097716e-07
SC4011E0,5.41,-5.723956043956043e-05,9.170940170940166e-06
SC4011E0,5.42,-5.2357509157509144e-05,9.622710622710619e-06
SC4011E0,5.43,-6.28190476190476e-05,-5.014652014652018e-06
SC4011E0,5.44,-6.6007326007326e-05,-2.4847374847374884e-06
SC4011E0,5.45,-5.863443223443222e-05,-2.4847374847374884e-06
SC4011E0,5.46,-6.301831501831501e-05,-7.725274725274728e-06
SC4011E0,5.47,-5.644249084249083e-05,-1.0887667887667891e-05
SC4011E0,5.48,-6.27194139194139e-05,-1.1339438339438343e-05
SC4011E0,5.49,-5.4051282051282044e-05,-1.5405372405372408e-05
SC4011E0,5.5,-4.9169230769230754e-05,-1.3146520146520149e-05
SC4011E0,5.51,-5.425054945054944e-05,-1.4772893772893774e-05
SC4011E0,5.52,-5.106227106227105e-05,-3.6593406593406627e-06
SC4011E0,5.53,-4.827252747252746e-05,-1.052625152625153e-05
SC4011E0,5.54,-4.060073260073259e-05,-1.929059829059829e-05
SC4011E0,5.55,-4.608058608058607e-05,-1.585714285714286e-05
SC4011E0,5.56,-4.219487179487178e-05,-2.0013431013431017e-05
SC4011E0,5.57,-3.76117216117216e-05,-8.17704517704518e-06
SC4011E0,5.58,-3.82095238095238e-05,-1.4321123321123325e-05
SC4011E0,5.59,-3.8807326007325996e-05,-1.341758241758242e-05
SC4011E0,5.6,-3.74124542124542e-05,-8.357753357753362e-06
SC4011E0,5.61,-4.139780219780218e-05,-1.956166056166056e-05
SC4011E0,5.62,-5.166007326007324e-05,-1.1791208791208795e-05
SC4011E0,5.63,-4.618021978021977e-05,-8.26739926739927e-06
SC4011E0,5.64,-4.4087912087912074e-05,-1.296581196581197e-05
SC4011E0,5.65,-4.109890109890109e-05,-8.448107448107452e-06
SC4011E0,5.66,-4.4187545787545776e-05,-5.014652014652018e-06
SC4011E0,5.67,-4.060073260073259e-05,-1.0978021978021981e-05
SC4011E0,5.68,-3.5818315018315004e-05,-2.755799755799759e-06
SC4011E0,5.69,-4.050109890109889e-05,-2.3943833943833976e-06
SC4011E0,5.7,-3.641611721611721e-05,-4.020757020757024e-06
SC4011E0,5.71,-3.402490842490841e-05,-8.357753357753362e-06
SC4011E0,5.72,-3.013919413919413e-05,-5.87301587301591e-07
SC4011E0,5.73,-3.0338461538461526e-05,5.285714285714282e-06
SC4011E0,5.74,-3.123516483516482e-05,4.201465201465198e-06
SC4011E0,5.75,-3.502124542124541e-05,-3.840048840048844e-06
SC4011E0,5.76,-3.532014652014651e-05,4.517704517704146e-08
SC4011E0,5.77,-3.57186813186813e-05,-5.918192918192921e-06
SC4011E0,5.78,-3.512087912087911e-05,-1.8522588522588559e-06
SC4011E0,5.79,-4.189597069597068e-05,-3.207570207570211e-06
SC4011E0,5.8,-4.119853479853478e-05,-3.840048840048844e-06
SC4011E0,5.81,-3.3327472527472515e-05,4.517704517704146e-08
SC4011E0,5.82,-3.4323809523809514e-05,2.0329670329670293e-06
SC4011E0,5.83,-2.6751648351648338e-05,-1.0390720390720427e-06
SC4011E0,5.84,-2.555604395604394e-05,-7.183150183150187e-06
SC4011E0,5.85,-2.376263736263735e-05,-4.111111111111115e-06
SC4011E0,5.86,-1.8482051282051268e-05,-6.912087912087916e-06
SC4011E0,5.87,-2.5755311355311342e-05,-1.581196581196585e-06
SC4011E0,5.88,-2.4659340659340647e-05,-7.680097680097716e-07
SC4011E0,5.89,-2.3164835164835154e-05,1.3553113553113184e-07
SC4011E0,5.9,-2.8046886446886434e-05,1.2197802197802161e-06
SC4011E0,5.91,-2.9939926739926728e-05,5.873015873015836e-07
SC4011E0,5.92,-3.0736996336996323e-05,7.680097680097642e-07
SC4011E0,5.93,-3.402490842490841e-05,7.092796092796089e-06
SC4011E0,5.94,-2.9541391941391926e-05,6.189255189255185e-06
SC4011E0,5.95,-3.163369963369962e-05,2.484737484737481e-06
SC4011E0,5.96,-2.6552380952380937e-05,1.490842490842487e-06
SC4011E0,5.97,-2.4758974358974345e-05,6.641025641025637e-06
SC4011E0,5.98,-2.645274725274724e-05,-1.671550671550675e-06
SC4011E0,5.99,-2.137142857142856e-05,6.776556776556738e-07
SC4011E0,6.0,-2.5356776556776544e-05,1.6715506715506677e-06
SC4011E0,6.01,-2.0076190476190463e-05,4.382173382173378e-06
SC4011E0,6.02,-2.1869597069597055e-05,2.2136752136752096e-06
SC4011E0,6.03,-2.2567032967032952e-05,9.532356532356528e-06
SC4011E0,6.04,-2.117216117216116e-05,-2.8461538461538496e-06
SC4011E0,6.05,-2.0175824175824165e-05,-4.020757020757024e-06
SC4011E0,6.06,-1.220512820512819e-05,-3.930402930402934e-06
SC4011E0,6.07,-9.614652014652001e-06,-4.562881562881566e-06
SC4011E0,6.08,-1.3101831501831489e-05,-6.731379731379735e-06
SC4011E0,6.09,-4.8322344322344185e-06,-2.3943833943833976e-06
SC4011E0,6.1,-8.518681318681305e-06,-2.93650793650794e-06
SC4011E0,6.11,-8.419047619047604e-06,8.583638583638546e-07
SC4011E0,6.12,-1.1706959706959693e-05,3.297924297924294e-06
SC4011E0,6.13,-6.127472527472513e-06,3.026862026862023e-06
SC4011E0,6.14,-9.315750915750902e-06,1.4004884004883967e-06
SC4011E0,6.15,-7.920879120879106e-06,-3.5689865689865728e-06
SC4011E0,6.16,-1.3599999999999987e-05,9.487179487179449e-07
SC4011E0,6.17,-6.4263736263736125e-06,2.3040293040293e-06
SC4011E0,6.18,-8.219780219780205e-06,4.111111111111107e-06
SC4011E0,6.19,-9.116483516483503e-06,3.1623931623931247e-07
SC4011E0,6.2,-1.1009523809523797e-05,2.484737484737481e-06
SC4011E0,6.21,-1.1607326007325994e-05,6.189255189255185e-06
SC4011E0,6.22,-5.131135531135517e-06,-4.743589743589747e-06
SC4011E0,6.23,-5.928205128205114e-06,4.562881562881559e-06
SC4011E0,6.24,-1.4945054945053543e-07,-5.37606837606838e-06
SC4011E0,6.25,-1.145787545787532e-06,1.1429792429792425e-05
SC4011E0,6.26,-1.145787545787532e-06,7.9059829059829e-06
SC4011E0,6.27,9.61465201465203e-06,9.080586080586077e-06
SC4011E0,6.28,-2.6402930402930265e-06,4.517704517704146e-08
SC4011E0,6.29,1.5443223443223582e-06,8.628815628815624e-06
SC4011E0,6.3,-2.4410256410256267e-06,-4.562881562881566e-06
SC4011E0,6.31,-6.924542124542111e-06,9.261294261294256e-06
SC4011E0,6.32,-5.430036630036616e-06,4.653235653235649e-06
SC4011E0,6.33,1.8432234432234573e-06,1.4140415140415136e-05
SC4011E0,6.34,1.1009523809523823e-05,3.840048840048836e-06
SC4011E0,6.35,1.0909890109890124e-05,6.008547008547005e-06
SC4011E0,6.36,1.68879120879121e-05,8.267399267399262e-06
SC4011E0,6.37,2.037509157509159e-05,2.1233211233211196e-06
SC4011E0,6.38,2.4360439560439575e-05,2.1368742368742362e-05
SC4011E0,6.39,3.133479853479855e-05,8.990231990231986e-06
SC4011E0,6.4,4.279267399267401e-05,1.1294261294261255e-06
SC4011E0,6.41,4.6479120879120895e-05,4.472527472527469e-06
SC4011E0,6.42,4.667838827838829e-05,3.026862026862023e-06
SC4011E0,6.43,5.295531135531137e-05,1.4863247863247857e-05
SC4011E0,6.44,5.355311355311357e-05,8.990231990231986e-06
SC4011E0,6.45,5.873406593406595e-05,1.4321123321123316e-05
SC4011E0,6.46,5.883369963369965e-05,1.0435897435897432e-05
SC4011E0,6.47,5.7339194139194156e-05,-4.924297924297928e-06
SC4011E0,6.48,5.514725274725276e-05,-4.653235653235657e-06
SC4011E0,6.49,5.046446886446888e-05,1.6399267399267395e-05
SC4011E0,6.5,5.2556776556776575e-05,2.046520146520146e-05
SC4011E0,6.51,5.3453479853479866e-05,2.3040293040293e-06
SC4011E0,6.52,5.3154578754578767e-05,-4.065934065934103e-07
SC4011E0,6.53,5.175970695970697e-05,1.3417582417582414e-05
SC4011E0,6.54,4.747545787545789e-05,1.1881562881562878e-05
SC4011E0,6.55,4.7674725274725285e-05,1.3553113553113184e-07
SC4011E0,6.56,4.8969963369963384e-05,1.6579975579975574e-05
SC4011E0,6.57,5.3154578754578767e-05,-3.1623931623931993e-07
SC4011E0,6.58,4.259340659340661e-05,1.8658119658119655e-05
SC4011E0,6.59,4.877069597069599e-05,3.7496947496947455e-06
SC4011E0,6.6,4.5781684981684994e-05,1.0978021978021974e-05
SC4011E0,6.61,4.159706959706961e-05,1.4772893772893767e-05
SC4011E0,6.62,4.4785347985348e-05,-6.776556776556814e-07
SC4011E0,6.63,4.40879120879121e-05,8.899877899877896e-06
SC4011E0,6.64,4.269304029304031e-05,-2.755799755799759e-06
SC4011E0,6.65,3.482197802197804e-05,1.4004884004883967e-06
SC4011E0,6.66,3.173333333333335e-05,1.1881562881562878e-05
SC4011E0,6.67,2.067399267399269e-05,1.1068376068376064e-05
SC4011E0,6.68,1.449670329670331e-05,-4.969474969475006e-07
SC4011E0,6.69,1.3699633699633714e-05,4.472527472527469e-06
SC4011E0,6.7,1.3201465201465216e-05,2.394383394383391e-06
SC4011E0,6.71,1.3002197802197815e-05,1.3507936507936504e-05
SC4011E0,6.72,1.1408058608058622e-05,7.9059829059829e-06
SC4011E0,6.73,2.027545787545789e-05,1.942612942612939e-06
SC4011E0,6.74,2.1371428571428586e-05,6.0989010989010945e-06
SC4011E0,6.75,2.0175824175824192e-05,2.484737484737481e-06
SC4011E0,6.76,1.8083516483516497e-05,1.007448107448107e-05
SC4011E0,6.77,2.2467399267399284e-05,1.2062271062271057e-05
SC4011E0,6.78,2.356336996336998e-05,1.9109890109890105e-05
SC4011E0,6.79,2.1769963369963383e-05,1.5766788766788763e-05
SC4011E0,6.8,1.2703296703296718e-05,1.522466422466422e-05
SC4011E0,6.81,1.3301098901098916e-05,2.507326007326007e-05
SC4011E0,6.82,1.9478388278388295e-05,1.784493284493284e-05
SC4011E0,6.83,2.595457875457877e-05,1.7573870573870567e-05
SC4011E0,6.84,2.9441758241758255e-05,1.1429792429792425e-05
SC4011E0,6.85,2.864468864468866e-05,4.201465201465198e-06
SC4011E0,6.86,2.834578754578756e-05,5.827838827838823e-06
SC4011E0,6.87,3.2131868131868145e-05,1.034554334554334e-05
SC4011E0,6.88,3.8608058608058626e-05,6.460317460317457e-06
SC4011E0,6.89,4.4785347985348e-05,7.45421245421245e-06
SC4011E0,6.9,3.3128205128205144e-05,1.007448107448107e-05
SC4011E0,6.91,3.462271062271064e-05,1.5947496947496942e-05
SC4011E0,6.92,3.5419780219780236e-05,1.7122100122100118e-05
SC4011E0,6.93,3.263003663003665e-05,1.2875457875457872e-05
SC4011E0,6.94,2.914285714285716e-05,1.3417582417582414e-05
SC4011E0,6.95,3.2829304029304045e-05,8.086691086691083e-06
SC4011E0,6.96,3.661538461538463e-05,2.5163614163614157e-05
SC4011E0,6.97,3.3427106227106244e-05,1.1429792429792425e-05
SC4011E0,6.98,3.4024908424908435e-05,9.803418803418798e-06
SC4011E0,6.99,3.302857142857144e-05,5.285714285714282e-06
SC4011E0,7.0,2.9740659340659354e-05,7.544566544566541e-06
SC4011E0,7.01,3.093626373626375e-05,6.460317460317457e-06
SC4011E0,7.02,2.9242490842490858e-05,1.0797313797313792e-05
SC4011E0,7.03,2.575531135531137e-05,1.3056166056166052e-05
SC4011E0,7.04,2.4958241758241773e-05,2.2588522588522215e-07
SC4011E0,7.05,2.3663003663003678e-05,6.5506715506715465e-06
SC4011E0,7.06,2.8943589743589755e-05,5.873015873015836e-07
SC4011E0,7.07,2.575531135531137e-05,-1.671550671550675e-06
SC4011E0,7.08,2.5456410256410273e-05,-2.755799755799759e-06
SC4011E0,7.09,2.316483516483518e-05,-2.93650793650794e-06
SC4011E0,7.1,1.7884249084249097e-05,-2.575091575091579e-06
SC4011E0,7.11,1.509450549450551e-05,-6.1892551892551926e-06
SC4011E0,7.12,1.6788278388278402e-05,-1.581196581196585e-06
SC4011E0,7.13,1.9079853479853494e-05,-5.285714285714289e-06
SC4011E0,7.14,1.9378754578754593e-05,-5.7374847374847406e-06
SC4011E0,7.15,1.509450549450551e-05,-5.918192918192921e-06
SC4011E0,7.16,1.529377289377291e-05,-4.743589743589747e-06
SC4011E0,7.17,1.7485714285714302e-05,-3.2979242979243016e-06
SC4011E0,7.18,1.8282783882783898e-05,-8.357753357753362e-06
SC4011E0,7.19,1.73860805860806e-05,-4.924297924297928e-06
SC4011E0,7.2,1.4098168498168514e-05,-8.719169719169722e-06
SC4011E0,7.21,1.9179487179487196e-05,-6.6410256410256445e-06
SC4011E0,7.22,1.6290109890109905e-05,-1.1249084249084251e-05
SC4011E0,7.23,1.0312087912087927e-05,-1.1339438339438343e-05
SC4011E0,7.24,8.518681318681332e-06,-6.550671550671554e-06
SC4011E0,7.25,5.928205128205142e-06,-1.4501831501831504e-05
SC4011E0,7.26,1.1308424908424924e-05,-3.5689865689865728e-06
SC4011E0,7.27,-1.2304761904761891e-05,1.3553113553113184e-07
SC4011E0,7.28,-1.8780952380952367e-05,-4.065934065934103e-07
SC4011E0,7.29,-2.4958241758241743e-05,-7.634920634920639e-06
SC4011E0,7.3,-2.1869597069597055e-05,-9.984126984126987e-06
SC4011E0,7.31,-2.3264468864468853e-05,-7.815628815628818e-06
SC4011E0,7.32,-2.057435897435896e-05,-2.3943833943833976e-06
SC4011E0,7.33,-2.057435897435896e-05,-7.90598290598291e-06
SC4011E0,7.34,-2.087326007326006e-05,-2.2136752136752172e-06
SC4011E0,7.35,-1.619047619047618e-05,-1.1158730158730162e-05
SC4011E0,7.36,-1.708717948717947e-05,-1.350793650793651e-05
SC4011E0,7.37,-1.7485714285714272e-05,-1.5676434676434678e-05
SC4011E0,7.38,-1.5991208791208776e-05,-1.1520146520146523e-05
SC4011E0,7.39,-2.127179487179486e-05,-4.472527472527476e-06
SC4011E0,7.4,-3.063736263736262e-05,-2.3943833943833976e-06
SC4011E0,7.41,-3.2430769230769224e-05,-1.400488400488404e-06
SC4011E0,7.42,-2.9840293040293026e-05,1.4004884004883967e-06
SC4011E0,7.43,-3.6615384615384606e-05,-6.460317460317464e-06
SC4011E0,7.44,-4.388864468864467e-05,-1.5405372405372408e-05
SC4011E0,7.45,-5.983003663003662e-05,-2.6789987789987793e-05
SC4011E0,7.46,-8.214798534798533e-05,-2.5163614163614164e-05
SC4011E0,7.47,-0.00011263589743589743,-2.2452991452991454e-05
SC4011E0,7.48,-0.00012857728937728936,-2.5705738705738708e-05
SC4011E0,7.49,-0.00013943736263736264,-2.3446886446886447e-05
SC4011E0,7.5,-0.0001431238095238095,-2.5434676434676434e-05
SC4011E0,7.51,-0.0001421274725274725,-2.1730158730158734e-05
SC4011E0,7.52,-0.0001411311355311355,-2.1639804639804643e-05
SC4011E0,7.53,-0.00013903882783882784,-1.956166056166056e-05
SC4011E0,7.54,-0.00013774358974358975,-1.5043956043956046e-05
SC4011E0,7.55,-0.00013037069597069596,-2.57960927960928e-05
SC4011E0,7.56,-0.0001185142857142857,-1.576678876678877e-05
SC4011E0,7.57,-0.00010596043956043954,-1.5947496947496952e-05
SC4011E0,7.58,-9.1214652014652e-05,-1.4050061050061053e-05
SC4011E0,7.59,-7.397802197802197e-05,-7.815628815628818e-06
SC4011E0,7.6,-5.992967032967032e-05,-9.170940170940173e-06
SC4011E0,7.61,-4.458608058608058e-05,-7.2735042735042765e-06
SC4011E0,7.62,-2.1969230769230754e-05,-9.487179487179524e-07
SC4011E0,7.63,-6.725274725274712e-06,-9.984126984126987e-06
SC4011E0,7.64,7.024175824175838e-06,-4.111111111111115e-06
SC4011E0,7.65,2.2168498168498185e-05,-2.6654456654456692e-06
SC4011E0,7.66,2.595457875457877e-05,1.5811965811965773e-06
SC4011E0,7.67,3.093626373626375e-05,-6.6410256410256445e-06
SC4011E0,7.68,4.060073260073262e-05,-8.448107448107452e-06
SC4011E0,7.69,4.817289377289379e-05,-1.1249084249084251e-05
SC4011E0,7.7,4.727619047619049e-05,-1.2152625152625155e-05
SC4011E0,7.71,4.857142857142859e-05,-2.3943833943833976e-06
SC4011E0,7.72,4.55824175824176e-05,-3.840048840048844e-06
SC4011E0,7.73,4.787399267399269e-05,1.0390720390720353e-06
SC4011E0,7.74,4.39882783882784e-05,7.0024420024419985e-06
SC4011E0,7.75,4.269304029304031e-05,2.1233211233211196e-06
SC4011E0,7.76,4.099926739926741e-05,6.776556776556738e-07
SC4011E0,7.77,4.1995604395604406e-05,-4.5177045177048884e-08
SC4011E0,7.78,4.44864468864469e-05,-3.840048840048844e-06
SC4011E0,7.79,3.930549450549452e-05,-6.912087912087916e-06
SC4011E0,7.8,3.870769230769233e-05,-3.930402930402934e-06
SC4011E0,7.81,3.830915750915753e-05,-1.0164835164835167e-05
SC4011E0,7.82,3.522051282051284e-05,-5.827838827838831e-06
SC4011E0,7.83,3.631648351648353e-05,-5.7374847374847406e-06
SC4011E0,7.84,2.6552380952380968e-05,-6.776556776556814e-07
SC4011E0,7.85,2.2467399267399284e-05,-2.755799755799759e-06
SC4011E0,7.86,2.326446886446888e-05,2.2588522588522215e-07
SC4011E0,7.87,2.356336996336998e-05,-7.680097680097716e-07
SC4011E0,7.88,2.1670329670329685e-05,-5.46642246642247e-06
SC4011E0,7.89,3.193260073260075e-05,-5.195360195360199e-06
SC4011E0,7.9,1.4596336996337012e-05,-5.014652014652018e-06
SC4011E0,7.91,1.5991208791208806e-05,-1.0390720390720427e-06
SC4011E0,7.92,1.5891575091575104e-05,3.2075702075702036e-06
SC4011E0,7.93,1.230476190476192e-05,-5.647130647130651e-06
SC4011E0,7.94,2.615384615384617e-05,7.092796092796089e-06
SC4011E0,7.95,2.7449084249084266e-05,4.7435897435897394e-06
SC4011E0,7.96,2.485860805860807e-05,1.5811965811965773e-06
SC4011E0,7.97,2.1072527472527486e-05,1.490842490842487e-06
SC4011E0,7.98,2.3862271062271075e-05,-3.3882783882783915e-06
SC4011E0,7.99,2.3762637362637376e-05,1.4004884004883967e-06
SC4011E0,8.0,2.067399267399269e-05,-1.0435897435897439e-05
SC4011E0,8.01,1.529377289377291e-05,-8.990231990231994e-06
SC4011E0,8.02,1.3898901098901113e-05,-5.014652014652018e-06
SC4011E0,8.03,1.1408058608058622e-05,1.942612942612939e-06
SC4011E0,8.04,1.0312087912087927e-05,2.575091575091571e-06
SC4011E0,8.05,1.3400732600732615e-05,-4.743589743589747e-06
SC4011E0,8.06,1.0112820512820528e-05,2.2588522588522215e-07
SC4011E0,8.07,2.0873260073260086e-05,-8.357753357753362e-06
SC4011E0,8.08,5.47985347985362e-07,-6.912087912087916e-06
SC4011E0,8.09,6.476190476190618e-07,-5.105006105006108e-06
SC4011E0,8.1,-7.621978021978008e-06,-1.4501831501831504e-05
SC4011E0,8.11,5.728937728937743e-06,-1.9200244200244203e-05
SC4011E0,8.12,7.621978021978037e-06,-7.90598290598291e-06
SC4011E0,8.13,8.319413919413935e-06,-1.6941391941391945e-05
SC4011E0,8.14,6.127472527472542e-06,-1.4501831501831504e-05
SC4011E0,8.15,1.494505494505635e-07,-7.544566544566548e-06
SC4011E0,8.16,-5.728937728937715e-06,-4.924297924297928e-06
SC4011E0,8.17,-5.529670329670316e-06,-5.55677655677656e-06
SC4011E0,8.18,-6.326739926739913e-06,-8.62881562881563e-06
SC4011E0,8.19,-7.821245421245408e-06,-4.291819291819295e-06
SC4011E0,8.2,-1.4496703296703284e-05,-8.448107448107452e-06
SC4011E0,8.21,-1.7286446886446874e-05,4.92429792429792e-06
SC4011E0,8.22,-1.917948717948717e-05,4.020757020757017e-06
SC4011E0,8.23,-1.4994871794871783e-05,-3.3882783882783915e-06
SC4011E0,8.24,-1.4795604395604382e-05,1.942612942612939e-06
SC4011E0,8.25,-8.518681318681305e-06,-9.803418803418807e-06
SC4011E0,8.26,-7.721611721611707e-06,-1.4863247863247867e-05
SC4011E0,8.27,-6.6256410256410114e-06,-1.1339438339438343e-05
SC4011E0,8.28,-6.6256410256410114e-06,-1.0255189255189258e-05
SC4011E0,8.29,-6.227106227106214e-06,-1.106837606837607e-05
SC4011E0,8.3,-8.120146520146507e-06,-6.279609279609283e-06
SC4011E0,8.31,-7.621978021978008e-06,-1.310134310134314e-06
SC4011E0,8.32,-1.4994871794871783e-05,-1.106837606837607e-05
SC4011E0,8.33,-1.3599999999999987e-05,-4.653235653235657e-06
SC4011E0,8.34,-1.1208791208791194e-05,-7.363858363858367e-06
SC4011E0,8.35,-1.6589010989010974e-05,-5.55677655677656e-06
SC4011E0,8.36,-2.1471062271062257e-05,-7.002442002442005e-06
SC4011E0,8.37,-2.047472527472526e-05,-2.575091575091579e-06
SC4011E0,8.38,-1.788424908424907e-05,-6.279609279609283e-06
SC4011E0,8.39,-1.7485714285714272e-05,-7.002442002442005e-06
SC4011E0,8.4,-1.8980219780219765e-05,-6.1892551892551926e-06
SC4011E0,8.41,-1.9677655677655665e-05,-4.020757020757024e-06
SC4011E0,8.42,-2.1969230769230754e-05,-5.918192918192921e-06
SC4011E0,8.43,-2.426080586080585e-05,-3.749694749694753e-06
SC4011E0,8.44,-2.4758974358974345e-05,5.466422466422463e-06
SC4011E0,8.45,-2.2567032967032952e-05,2.6654456654456616e-06
SC4011E0,8.46,-2.2068864468864456e-05,6.008547008547005e-06
SC4011E0,8.47,-2.057435897435896e-05,2.755799755799752e-06
SC4011E0,8.48,-1.778461538461537e-05,-8.809523809523813e-06
SC4011E0,8.49,-2.0972893772893757e-05,-7.544566544566548e-06
SC4011E0,8.5,-1.9378754578754566e-05,-3.1172161172161208e-06
SC4011E0,8.51,-2.077362637362636e-05,-9.487179487179524e-07
SC4011E0,8.52,-1.9578021978021963e-05,-8.990231990231994e-06
SC4011E0,8.53,-1.5891575091575077e-05,-3.2979242979243016e-06
SC4011E0,8.54,-1.6987545787545772e-05,-2.123321123321127e-06
SC4011E0,8.55,-1.6987545787545772e-05,-3.1172161172161208e-06
SC4011E0,8.56,-1.6887912087912073e-05,-4.382173382173386e-06
SC4011E0,8.57,-1.8482051282051268e-05,-2.032967032967037e-06
SC4011E0,8.58,-1.4098168498168485e-05,5.376068376068372e-06
SC4011E0,8.59,-1.3201465201465187e-05,-4.201465201465205e-06
SC4011E0,8.6,-1.9876923076923062e-05,-4.291819291819295e-06
SC4011E0,8.61,-1.8980219780219765e-05,-7.183150183150187e-06
SC4011E0,8.62,-2.1769963369963356e-05,1.1294261294261255e-06
SC4011E0,8.63,-2.2567032967032952e-05,-4.5177045177048884e-08
SC4011E0,8.64,-2.296556776556775e-05,3.1623931623931247e-07
SC4011E0,8.65,-2.376263736263735e-05,-1.3553113553113925e-07
SC4011E0,8.66,-2.3961904761904746e-05,2.2588522588522215e-07
SC4011E0,8.67,-1.6589010989010974e-05,4.0659340659340286e-07
SC4011E0,8.68,-1.619047619047618e-05,1.3101343101343063e-06
SC4011E0,8.69,-1.240439560439559e-05,5.466422466422463e-06
SC4011E0,8.7,-6.924542124542111e-06,6.641025641025637e-06
SC4011E0,8.71,-5.230769230769217e-06,1.3101343101343063e-06
SC4011E0,8.72,-3.0388278388278248e-06,3.2075702075702036e-06
SC4011E0,8.73,-9.465201465201324e-07,-1.9426129426129465e-06
SC4011E0,8.74,-1.4945054945053543e-07,-1.3553113553113925e-07
SC4011E0,8.75,-2.6402930402930265e-06,-4.065934065934103e-07
SC4011E0,8.76,-6.725274725274712e-06,1.6715506715506677e-06
SC4011E0,8.77,-5.828571428571415e-06,3.026862026862023e-06
SC4011E0,8.78,-7.323076923076909e-06,-2.755799755799759e-06
SC4011E0,8.79,-6.824908424908411e-06,1.490842490842487e-06
SC4011E0,8.8,-1.3301098901098887e-05,4.83394383394383e-06
SC4011E0,8.81,-1.4994871794871783e-05,1.761904761904758e-06
SC4011E0,8.82,-1.5891575091575077e-05,3.568986568986565e-06
SC4011E0,8.83,-1.489523809523808e-05,7.1831501831501784e-06
SC4011E0,8.84,-1.6290109890109878e-05,4.653235653235649e-06
SC4011E0,8.85,-1.569230769230768e-05,-8.58363858363862e-07
SC4011E0,8.86,-2.0972893772893757e-05,1.942612942612939e-06
SC4011E0,8.87,-2.1471062271062257e-05,4.7435897435897394e-06
SC4011E0,8.88,-2.0175824175824165e-05,8.990231990231986e-06
SC4011E0,8.89,-2.416117216117215e-05,-4.5177045177048884e-08
SC4011E0,8.9,-2.8146520146520136e-05,1.4004884004883967e-06
SC4011E0,8.91,-3.223150183150181e-05,5.873015873015836e-07
SC4011E0,8.92,-3.60175824175824e-05,-3.930402930402934e-06
SC4011E0,8.93,-4.458608058608058e-05,-4.924297924297928e-06
SC4011E0,8.94,-4.050109890109889e-05,-3.749694749694753e-06
SC4011E0,8.95,-3.86080586080586e-05,-1.7619047619047655e-06
SC4011E0,8.96,-3.85084249084249e-05,1.942612942612939e-06
SC4011E0,8.97,-3.5917948717948706e-05,-9.893772893772898e-06
SC4011E0,8.98,-3.74124542124542e-05,-1.581196581196585e-06
SC4011E0,8.99,-3.84087912087912e-05,8.583638583638546e-07
SC4011E0,9.0,-3.7810989010988996e-05,2.6654456654456616e-06
SC4011E0,9.01,-3.292893772893772e-05,-2.2588522588522956e-07
SC4011E0,9.02,-3.213186813186812e-05,2.755799755799752e-06
SC4011E0,9.03,-3.233113553113552e-05,1.3101343101343063e-06
SC4011E0,9.04,-2.7249816849816838e-05,2.6654456654456616e-06
SC4011E0,9.05,-2.0972893772893757e-05,-7.183150183150187e-06
SC4011E0,9.06,-2.6153846153846143e-05,-7.092796092796096e-06
SC4011E0,9.07,-2.605421245421244e-05,-9.713064713064715e-06
SC4011E0,9.08,-2.4559706959706945e-05,-9.351648351648356e-06
SC4011E0,9.09,-2.9142857142857132e-05,-1.0074481074481077e-05
SC4011E0,9.1,-2.8046886446886434e-05,-2.93650793650794e-06
SC4011E0,9.11,-2.7349450549450537e-05,-5.918192918192921e-06
SC4011E0,9.12,-2.7947252747252735e-05,-6.6410256410256445e-06
SC4011E0,9.13,-3.1135531135531125e-05,-2.123321123321127e-06
SC4011E0,9.14,-3.0238827838827827e-05,6.279609279609275e-06
SC4011E0,9.15,-2.625347985347984e-05,-6.008547008547012e-06
SC4011E0,9.16,-3.402490842490841e-05,5.285714285714282e-06
SC4011E0,9.17,-2.854505494505493e-05,-1.1610500610500613e-05
SC4011E0,9.18,-2.336410256410255e-05,-8.58363858363862e-07
SC4011E0,9.19,-2.2268131868131856e-05,-4.5177045177048884e-08
SC4011E0,9.2,-2.376263736263735e-05,-2.575091575091579e-06
SC4011E0,9.21,-1.8980219780219765e-05,-4.653235653235657e-06
SC4011E0,9.22,-1.7983882783882768e-05,-6.550671550671554e-06
SC4011E0,9.23,-1.6987545787545772e-05,-1.400488400488404e-06
SC4011E0,9.24,-2.087326007326006e-05,4.92429792429792e-06
SC4011E0,9.25,-2.5057875457875445e-05,-6.776556776556814e-07
SC4011E0,9.26,-2.1969230769230754e-05,3.4786324786324747e-06
SC4011E0,9.27,-2.2567032967032952e-05,4.0659340659340286e-07
SC4011E0,9.28,-2.4858608058608044e-05,2.1233211233211196e-06
SC4011E0,9.29,-2.5755311355311342e-05,-5.918192918192921e-06
SC4011E0,9.3,-2.4758974358974345e-05,-2.3943833943833976e-06
SC4011E0,9.31,-2.4559706959706945e-05,2.6654456654456616e-06
SC4011E0,9.32,-2.5755311355311342e-05,-6.731379731379735e-06
SC4011E0,9.33,-2.2467399267399253e-05,4.201465201465198e-06
